,songid,song_title,artist_name,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,category
4846,0CmXTpG4UZpRlCyI7KoPW1,Aber,Tobtok,13,0.773,0.53,10,-6.651,0.0513,0.0736,0.456,0.0642,0.462,125.005,4,Electronic/Dance
4847,2kZlmDczPWfD3WXoVjfBfa,Faster Than A Bullet,Tiësto,57,0.6509999999999999,0.943,2,-2.853,0.268,0.000587,0.212,0.131,0.42100000000000004,128.07399999999998,4,Electronic/Dance
4848,1pWscEL17ssjbKXIS5nlQv,On My Way,Tiësto,66,0.633,0.764,7,-4.062,0.033,0.0108,0.0,0.203,0.569,124.01799999999999,4,Electronic/Dance
4849,0NgmJ6ixuMn9vSxKAQcM4m,Memories,Riggi & Piros,54,0.54,0.966,7,-2.6660000000000004,0.0989,0.00534,1.3000000000000001e-05,0.39299999999999996,0.22399999999999998,128.07,4,Electronic/Dance
4850,0XUpKCZ7XQz7f4vg5TVVAU,Welcome To My House,Pryda,45,0.59,0.8109999999999999,7,-10.702,0.0454,0.005520000000000001,0.535,0.619,0.0314,126.016,4,Electronic/Dance
4851,1lHfoSaHIh9dLpFAFCppoO,Yellow Brick Road,Xavi,53,0.7609999999999999,0.639,7,-6.754,0.0458,0.5710000000000001,0.0,0.31,0.297,100.005,4,Electronic/Dance
4852,7f4NrgyUgY4MBb8ktEh6fb,September - Original Mix,James Woods,40,0.62,0.7709999999999999,4,-10.763,0.0359,0.0228,0.893,0.1,0.87,128.025,4,Electronic/Dance
4853,0JKzpSWCqRLmHos6qrG1Hu,Come As You Are - Luca Donzelli & Mar-T Remix,Emanuel Satie,24,0.799,0.846,11,-7.707999999999999,0.0556,0.00149,0.9129999999999999,0.106,0.40700000000000003,125.01,4,Electronic/Dance
4854,2ZXocYxONZHwRMMv4AmlOG,Get Lost,Paul Damixie,56,0.755,0.8740000000000001,3,-3.73,0.0489,0.386,0.0037799999999999995,0.0334,0.58,119.97,4,Electronic/Dance
4855,0h828FTpAtk2byXLrSclDy,Marquis,Jack Novak,34,0.623,0.9420000000000001,6,-6.056,0.0977,0.0006940000000000001,0.897,0.18600000000000003,0.273,127.99,4,Electronic/Dance
4856,7IFJV4oaSKLZ6HSJu4Y0Pw,Everything Explained - Original Mix,Various Artists,36,0.73,0.544,9,-9.321,0.0532,0.0009699999999999999,0.899,0.0705,0.39899999999999997,128.006,4,Electronic/Dance
4857,1XGVw7Etl15JWnvwE1YvK4,Tazaar - Original Mix,Tensnake,49,0.7809999999999999,0.828,2,-7.791,0.0411,0.0258,0.395,0.57,0.7390000000000001,122.01,4,Electronic/Dance
4858,30XyNcZhQl1hKmOe0di1l6,Drive,Emmit Fenn,48,0.738,0.49,6,-12.095,0.0782,0.0613,0.836,0.105,0.0814,109.978,4,Electronic/Dance
4859,2v6nEmqTRR4e1feHi8LLtp,Booty Bounce - Radio Edit,Tujamo,64,0.6559999999999999,0.987,0,-2.26,0.0353,0.0225,0.38799999999999996,0.0629,0.528,127.993,4,Electronic/Dance
4860,2WjEA4ttZpm8qut5Sylo0E,Voices Of Hardstyle,Betavoice,46,0.586,0.955,5,-5.078,0.0988,0.000733,0.00123,0.29,0.285,150.014,4,Electronic/Dance
4861,25AjaEAxgG2nXYbQf3SnAn,Love In Ruins (feat. Sinead Harnett) - Leon Lour Remix,Gryffin,50,0.503,0.705,2,-4.923,0.0423,0.000198,7.000000000000001e-06,0.14800000000000002,0.162,111.01700000000001,4,Electronic/Dance
4862,3g6CKJpQWHNx0OG0AHjmu1,Easier To Hide,Maya Jane Coles,43,0.853,0.8009999999999999,8,-7.396,0.043,0.0008640000000000001,0.7809999999999999,0.107,0.21100000000000002,116.00299999999999,4,Electronic/Dance
4863,6SDdaZBW69QFZUgpzyPK46,Sonnentanz,Klangkarussell,51,0.65,0.337,5,-11.185,0.153,0.278,0.9079999999999999,0.0846,0.17,119.867,4,Electronic/Dance
4864,6WdFJKgk6db8cwsBX3wzei,Alive - Holl & Rush Remix,Sick Individuals,41,0.643,0.9470000000000001,4,-2.327,0.0356,0.00824,0.0795,0.315,0.5379999999999999,127.99600000000001,4,Electronic/Dance
4865,5jobI3VFebNY4sq6m0Ojw2,Hope - Original Mix,Paul Arcane,41,0.775,0.6729999999999999,5,-7.0760000000000005,0.049,5.4000000000000005e-05,0.8809999999999999,0.0903,0.17300000000000001,127.991,4,Electronic/Dance
4866,2Qxu0Sdo8m91TYnLIQjC0v,Kazoo,Dave Winnel,54,0.7909999999999999,0.861,4,-4.735,0.139,0.00387,0.535,0.319,0.532,124.97,4,Electronic/Dance
4867,1v4LxhKYxtNoVkkuZntrK1,Higher Love - Spencer Brown Remix,Seven Lions,45,0.466,0.737,7,-9.98,0.0396,6.3e-05,0.0113,0.145,0.19699999999999998,124.031,4,Electronic/Dance
4868,6mNMp0g3zkg1K7uBpn07zl,Red Lips (feat. Sam Bruno) - Skrillex Remix,GTA,63,0.528,0.983,8,-3.133,0.146,0.000518,0.000324,0.18,0.14,144.981,4,Electronic/Dance
4869,3bv3oSZXhpmzXG2oYGVpdm,No More,Alex Lustig,50,0.672,0.267,9,-11.636,0.0698,0.8190000000000001,0.0032700000000000003,0.109,0.122,75.745,4,Electronic/Dance
4870,71xYgonpDJ7tWqo2vQm28c,I Cant Stop,DJ Licious,61,0.621,0.897,6,-6.232,0.0566,0.0122,0.327,0.0808,0.22699999999999998,126.073,4,Electronic/Dance
4871,4Y8XcGssM81dwtlbjkqfm5,Thief,Ookay,6,0.557,0.7959999999999999,6,-2.952,0.0641,0.00462,0.008709999999999999,0.11,0.21100000000000002,149.755,4,Electronic/Dance
4872,3vxADZlZIN5LK1oH4n9Up1,Sentido,Christian Liebeskind,24,0.7759999999999999,0.905,4,-5.167999999999999,0.102,0.000559,0.49700000000000005,0.0409,0.514,123.96700000000001,4,Electronic/Dance
4873,3XU0Yroic44ga05pKlGDy4,Cmon,Tiësto,37,0.722,0.92,7,-6.824,0.0466,0.0006230000000000001,0.772,0.109,0.0374,128.02100000000002,4,Electronic/Dance
4874,3oLzZJqVSDf4c2UQc0aDij,Brolab,Tiësto,50,0.578,0.971,1,-3.2030000000000003,0.0521,0.000117,0.8029999999999999,0.0965,0.11800000000000001,130.02100000000002,4,Electronic/Dance
4875,0OR48Ufe3I4BhHqTLzcGGI,If It Kills Me (feat. blackbear),Jack Novak,42,0.478,0.684,2,-5.149,0.0327,0.0777,7.000000000000001e-06,0.102,0.0593,127.93799999999999,4,Electronic/Dance
4876,00OzUEgsPIqPK1LGaQBHMk,You Aint Gotta Bounce to This (Lean),Black Caviar,39,0.879,0.615,11,-5.912000000000001,0.165,0.0016600000000000002,0.693,0.0997,0.192,126.012,4,Electronic/Dance
4877,3qs4A3FXmrDJANe3aZp70U,Youth,Foxes,39,0.568,0.708,8,-9.96,0.0601,0.00793,0.000528,0.266,0.212,127.741,4,Electronic/Dance
4878,6SY9McQ3tYMgEyA5YcMVr4,Bugbass,Space Laces,49,0.503,0.8009999999999999,11,0.08800000000000001,0.434,0.0115,0.00796,0.126,0.237,139.811,4,Electronic/Dance
4879,2aY67ywBQvM0NXIZHk04g4,Nous,Kleintierschaukel,47,0.897,0.442,7,-13.270999999999999,0.177,0.21600000000000003,0.773,0.109,0.363,108.005,4,Electronic/Dance
4880,50fc3LbCTPIA3ivKQo0TY0,Blimp,Matt Fax,45,0.6890000000000001,0.9129999999999999,7,-6.9239999999999995,0.11699999999999999,0.024,0.16699999999999998,0.185,0.524,123.00200000000001,4,Electronic/Dance
4881,5yNgZfToWkYr5WZvtJqi8W,"Stacks - feat. Quavo, Tinie Tempah & Cesqeaux",Yellow Claw,20,0.7020000000000001,0.981,2,-1.7590000000000001,0.161,0.00302,0.00365,0.0602,0.643,150.017,4,Electronic/Dance
4882,5K7LSw24z3UZizxJ5aKPif,Stockholm White (feat. Elliphant),UZ,29,0.67,0.941,2,-5.231,0.316,0.0302,0.0017399999999999998,0.344,0.633,160.03,4,Electronic/Dance
4883,00mHRbwxVd2EQPY3cHVHoc,Backup,Topi,50,0.7120000000000001,0.9590000000000001,10,-3.6010000000000004,0.0704,0.00106,0.0036899999999999997,0.13699999999999998,0.22699999999999998,110.022,4,Electronic/Dance
4884,31BC5KzgKa3vwUvSe8gkEl,Flight of Birds,Various Artists,9,0.8,0.622,10,-11.133,0.054000000000000006,0.0182,0.877,0.0935,0.114,120.01100000000001,4,Electronic/Dance
4885,7hfMFTpdBW05E5nZBk31IS,This Love Kills Me,Gabriel & Dresden,39,0.5429999999999999,0.84,0,-4.448,0.0421,0.007640000000000001,0.0127,0.149,0.166,126.029,4,Electronic/Dance
4886,63a4UcPRu8LbuOE0PfrWA9,All My Love (feat. Conor Maynard) - Audien Remix,Cash Cash,51,0.659,0.835,2,-2.764,0.0416,0.0797,7.4e-05,0.2,0.272,127.99799999999999,4,Electronic/Dance
4887,0WBzIg2SgxVWjpQpjr47Ba,Roadkill,Dubfire,39,0.784,0.675,2,-9.485,0.0464,0.00038700000000000003,0.8290000000000001,0.10300000000000001,0.0294,127.99700000000001,4,Electronic/Dance
4888,2KiK7Vuj9LxaXajd1ORcth,Quake,Take/Five,51,0.552,0.951,5,-6.909,0.486,0.00496,0.757,0.647,0.113,140.211,4,Electronic/Dance
4889,1mEUuGPU7gCcIkwt5QDobg,GO - Showtek Edit,MAKJ,49,0.613,0.9229999999999999,8,-5.131,0.0619,0.00044100000000000004,0.8740000000000001,0.0576,0.113,128.016,4,Electronic/Dance
4890,1pgWrCu36Rd221g0u4GTWo,Together - Chris Gold Edit,Klaas,60,0.573,0.866,8,-7.119,0.0656,0.0022600000000000003,0.00032599999999999996,0.0748,0.222,123.955,4,Electronic/Dance
4891,72jiydG3N7NadujPr47IpF,Remember (feat. The Presets),Steve Angello,27,0.623,0.9109999999999999,7,-4.494,0.0377,0.0289,0.382,0.128,0.314,126.485,4,Electronic/Dance
4892,2rxzvTMUUw2CtEm0k0ofsi,Magic,Various Artists,42,0.609,0.894,2,-4.73,0.043,0.0027199999999999998,0.513,0.34,0.188,127.959,4,Electronic/Dance
4893,079ScqiSRao9IDSOdU16x6,Carry You Home - Tiëstos Big Room Mix,Tiësto,57,0.611,0.746,0,-4.615,0.0765,0.0201,6e-06,0.557,0.263,127.99,4,Electronic/Dance
4894,2W3EgJst61RLZtPPm3EQim,Territory,The Blaze,57,0.563,0.44,9,-11.943,0.0822,0.28600000000000003,0.6829999999999999,0.26899999999999996,0.213,120.009,4,Electronic/Dance
4895,55roUhK4kRgammEfeHr2Wg,Testament,Jayceeoh,54,0.545,0.955,9,-4.6,0.10300000000000001,0.00296,0.45899999999999996,0.15,0.312,75.07,4,Electronic/Dance
4896,6iOeQNXb0fFP3TDCzVPts8,Dye My Hair,ALMA,46,0.835,0.561,6,-5.502000000000001,0.0902,0.39899999999999997,5e-06,0.0563,0.6559999999999999,115.48,4,Electronic/Dance
4897,0aI0qlCR2OKu0Tr1tkO3pS,You Dont Know Me,Jax Jones,32,0.877,0.665,11,-6.045,0.134,0.17300000000000001,0.0,0.184,0.695,123.992,4,Electronic/Dance
4898,4OHt3xaWvQsfdOGd1HpBwW,Dont Stop,Tiësto,52,0.64,0.9790000000000001,2,-3.391,0.235,0.000136,0.852,0.0989,0.182,128.024,4,Electronic/Dance
4899,0Aze1X5OiwXYP22SzEa3kK,The Man From Earth,Belocca,36,0.7959999999999999,0.961,7,-5.825,0.0682,8.2e-05,0.9059999999999999,0.36200000000000004,0.636,126.00299999999999,4,Electronic/Dance
4900,2odayQfC2zZUWsIQkWmoOa,Domino - Matador Remix,Oxia,51,0.718,0.8859999999999999,10,-7.5760000000000005,0.042,0.00042,0.8340000000000001,0.177,0.245,126.016,4,Electronic/Dance
4901,2GQEM9JuHu30sGFvRYeCxz,Faded,ZHU,65,0.867,0.47700000000000004,9,-7.183,0.049,0.00843,0.175,0.113,0.612,124.979,4,Electronic/Dance
4902,2zqW20Z4yikg4eYa0HIpjx,SickDrip,SickStrophe,52,0.657,0.846,11,-8.61,0.0672,0.000212,0.537,0.0825,0.20600000000000002,100.01299999999999,4,Electronic/Dance
4903,0xd9lunaIhYosa2R5nYQFr,Concrete Angel - Coone & Code Black Remix,Gareth Emery,25,0.522,0.95,7,-2.612,0.0573,0.0062,0.007379999999999999,0.366,0.11,150.02700000000002,4,Electronic/Dance
4904,5CHYz5bqF4tKlH2tn2DEnb,Before You,Mark Johns,34,0.8320000000000001,0.326,6,-9.204,0.16399999999999998,0.539,1e-06,0.0907,0.46399999999999997,122.072,4,Electronic/Dance
4905,35tFKwCIiNzZDTpSTiYpuG,Buck,Ookay,51,0.5,0.946,4,-1.055,0.149,0.005370000000000001,0.314,0.237,0.409,160.083,4,Electronic/Dance
4906,0YcnEKnbtpIZP91nG0YOVn,blue skies,iZNiiK,35,0.547,0.87,10,-1.145,0.19899999999999998,0.0242,3.9e-05,0.6829999999999999,0.43200000000000005,173.908,4,Electronic/Dance
4907,2sTe3y5xjQvVb9tDTVaI35,Rise Up,Thomas Jack,62,0.721,0.925,4,-3.5389999999999997,0.0455,0.0652,0.00015800000000000002,0.292,0.369,114.03200000000001,4,Electronic/Dance
4908,0LgWP5xpqc2LTSqdoNoUbV,Danger Zone,Sergey Smile,44,0.7659999999999999,0.904,1,-5.593,0.0817,0.0135,0.358,0.44299999999999995,0.807,126.007,4,Electronic/Dance
4909,048mri6WyEH7cPHHJ9wFH2,Once Upon A Time,7 Skies,49,0.616,0.9109999999999999,0,-3.718,0.102,0.11699999999999999,0.0038,0.0569,0.603,125.11399999999999,4,Electronic/Dance
4910,0j5bIfMw1s4B80o6M01N96,We Want Your Soul - Thomas Gold Remix,Tiësto,33,0.5770000000000001,0.848,5,-8.83,0.0569,0.0025,0.884,0.102,0.711,127.956,4,Electronic/Dance
4911,0Wvr2DEM676zIy9ucdFmhg,Girar O Mundo,Buddha-Bar,41,0.9159999999999999,0.354,7,-11.36,0.0422,0.188,0.8440000000000001,0.107,0.469,117.999,4,Electronic/Dance
4912,6x7r0lpyqxBKGq8J7LFMeu,Sun Is Never Going Down,Martin Garrix,66,0.506,0.726,5,-5.9639999999999995,0.0366,0.0030800000000000003,8.1e-05,0.266,0.266,128.04399999999998,4,Electronic/Dance
4913,7zdl7BXf9hLIeSfBUdS07F,Road To,Hector,29,0.794,0.5770000000000001,4,-13.033,0.0888,0.145,0.894,0.111,0.11199999999999999,125.956,4,Electronic/Dance
4914,7pyzukQnkzBDpHICG2ta4i,Mistakes,CYA,25,0.578,0.7879999999999999,7,-7.375,0.0395,0.00827,0.917,0.0709,0.294,125.023,3,Electronic/Dance
4915,5yKAzjFe0QB7Oqp679Ymw7,The Other - Madison Mars Remix,Lauv,60,0.6809999999999999,0.917,7,-3.214,0.0324,0.16699999999999998,2.6000000000000002e-05,0.337,0.489,105.0,4,Electronic/Dance
4916,0OxQb8EVegg9w5OotOm1Iw,Firestarter,Sandro Silva,42,0.608,0.963,5,-2.05,0.0762,0.00642,0.0591,0.0773,0.192,128.062,4,Electronic/Dance
4917,75gCkW0SR8MtFh5lxCUXR7,White Label (Is This Love),Still Young,39,0.696,0.795,8,-4.8919999999999995,0.187,0.306,8e-06,0.243,0.16,126.186,4,Electronic/Dance
4918,0WgwZ3007s5PFIlsDkOjHC,Candy,Dillon Francis,58,0.894,0.892,1,-2.6630000000000003,0.131,0.0877,0.0016699999999999998,0.0528,0.867,110.041,4,Electronic/Dance
4919,1nJu7XUwWL2LCKI8DEfCox,Rhythm & Soul - Rework,M.A.N.D.Y.,28,0.715,0.6779999999999999,10,-7.627000000000001,0.040999999999999995,0.0012,0.882,0.106,0.17600000000000002,124.99700000000001,4,Electronic/Dance
4920,3AUW7mAGx1BICBWqsuFgh4,Silence - Tiëstos Big Room Remix,Marshmello,18,0.522,0.941,1,-3.3569999999999998,0.25,0.00621,4e-06,0.956,0.0994,130.088,4,Electronic/Dance
4921,2vHaXolTO9BhAvocwtrkc3,Show of Hands,Kaskade,47,0.893,0.6990000000000001,4,-4.657,0.201,0.0817,0.0566,0.39299999999999996,0.475,125.031,4,Electronic/Dance
4922,6EZ9qFWLbRudnQdVA5hQRJ,Elephant,Domastic,52,0.649,0.9209999999999999,10,-3.85,0.102,0.024,0.361,0.345,0.33299999999999996,127.919,4,Electronic/Dance
4923,0nsncaknBg9eWke0e7FPZJ,Deep Strings - Original Mix,Hraach,46,0.9109999999999999,0.406,9,-8.756,0.0963,0.000154,0.903,0.0522,0.40700000000000003,122.01100000000001,4,Electronic/Dance
4924,7ysF1PATstDW0hTxYme4R4,Markeetas Way,Kydus,60,0.575,0.867,4,-6.226,0.0326,0.0546,0.821,0.353,0.36,123.0,4,Electronic/Dance
4925,2HBanw3xVQSWrdOtPfjsnK,Tearing Me Up - Edit,Bob Moses,56,0.6759999999999999,0.488,7,-7.455,0.0531,0.121,0.0,0.111,0.168,115.01899999999999,4,Electronic/Dance
4926,61MsykwIHSmwOLY2vHlDz6,Promises (Myon & Shane 54 Summer Of Love Radio Edit),Andain,1,0.617,0.8059999999999999,8,-7.466,0.0266,0.008020000000000001,0.141,0.223,0.462,132.004,4,Electronic/Dance
4927,3hcP8Y6Bhz7k0pv4c7bk6k,Robot Poetry (Radio Edit),Betsie Larkin presents Larke,0,0.413,0.995,10,-4.105,0.043,1.9e-05,0.8909999999999999,0.10300000000000001,0.298,132.001,4,Electronic/Dance
4928,17omevHAVPvpGzFf97WOwL,Damn U Made It,Martin Buttrich,37,0.754,0.754,6,-7.672999999999999,0.115,0.00202,0.635,0.10099999999999999,0.122,121.99600000000001,4,Electronic/Dance
4929,1OXt2pUsTSpT8idTZUr7qL,Somebody Will,Lincoln Jesser,53,0.649,0.68,11,-6.84,0.0365,0.309,0.00212,0.106,0.265,105.005,4,Electronic/Dance
4930,41BmSpGurS32HCl6O2UBKU,Dont Let Me Go,Tom Swoon,57,0.5660000000000001,0.701,8,-4.716,0.0428,0.21899999999999997,0.0,0.135,0.358,100.021,4,Electronic/Dance
4931,3NRrvr3ctGwpV1wLRjgSSs,Team,Krewella,66,0.622,0.622,10,-7.2589999999999995,0.0289,0.0056,0.0,0.326,0.251,102.055,4,Electronic/Dance
4932,36XYsg2H8wnGXt3RIqVYrL,Cavern,UZ,26,0.6809999999999999,0.956,1,-3.3710000000000004,0.08900000000000001,0.0567,0.5920000000000001,0.14400000000000002,0.6,149.969,4,Electronic/Dance
4933,19m9hCeDe1XXB4NLtUrctp,Cascade - Original Mix,Tommy Trash,44,0.7040000000000001,0.9620000000000001,7,-3.095,0.115,0.0058,0.128,0.22,0.0727,127.99700000000001,4,Electronic/Dance
4934,2Ee4xp5gWMeLavEWHaXe8K,Greatest DJ - Radio Edit,twoloud,52,0.55,0.961,2,-3.049,0.0412,0.000628,0.759,0.0718,0.0389,128.02700000000002,4,Electronic/Dance
4935,0psrSwsDcH2R2xzMSO4wxo,On the Beach - Short Edit,Nora En Pure,62,0.8320000000000001,0.882,5,-3.977,0.0556,0.0296,0.47600000000000003,0.0605,0.6920000000000001,121.969,4,Electronic/Dance
4936,5831FkGpNvNSZu4bAh8S73,Shake It Down (Tommie Sunshine & SLATIN 2017 Refresh) - Remix,Laidback Luke,49,0.879,0.912,11,-4.69,0.11900000000000001,0.0293,0.39,0.109,0.47,126.005,4,Electronic/Dance
4937,4em96F35zJkSQd0uWoxW1K,Reflect - Oakenfold Edit,Philthy Chit,41,0.722,0.728,8,-7.843,0.0522,0.0198,0.905,0.488,0.505,123.005,4,Electronic/Dance
4938,1sbD2pdBpmmSSo6RnXJ7qw,Always,J Lisk,54,0.727,0.423,0,-13.475999999999999,0.031,0.9159999999999999,0.823,0.0999,0.136,111.016,4,Electronic/Dance
4939,3pXvHEyoiKa4O8HrAYtBxn,Motion,Sam Smyers,53,0.685,0.84,6,-4.694,0.0298,0.0152,8e-06,0.105,0.569,100.012,4,Electronic/Dance
4940,0EiDlIFCpwM6DN7wGxRslK,Bare Mountain,Various Artists,53,0.812,0.804,6,-8.955,0.0626,6e-06,0.902,0.0579,0.961,121.99700000000001,4,Electronic/Dance
4941,5W2TFCEwO40Qi2U99Khvgz,Atom,Madison Mars,62,0.6940000000000001,0.912,9,-3.1,0.17300000000000001,0.0225,0.0034100000000000003,0.267,0.318,125.992,4,Electronic/Dance
4942,3hZFTUG0IhX7gvZl4toSFF,Remãta - Cristian Marchi Radio Edit,Chicco Secci,39,0.72,0.922,2,-4.655,0.0773,0.00109,0.33299999999999996,0.262,0.33399999999999996,124.98100000000001,4,Electronic/Dance
4943,7l0u38sWDqqk6TySNOZtO3,Say Less,Dillon Francis,71,0.6809999999999999,0.925,8,-5.436,0.209,0.10099999999999999,1.7e-05,0.34299999999999997,0.662,135.953,4,Electronic/Dance
4944,7b6F41jUoZbQouCse1S2q3,All Alone,Anki,37,0.445,0.853,7,-1.13,0.0372,0.0559,0.0,0.75,0.509,94.024,4,Electronic/Dance
4945,6do5BQjl3NUOQAu4LtNvpZ,Music Please,Wolf Story,53,0.807,0.95,6,-5.273,0.0554,0.0668,0.01,0.0687,0.89,123.999,4,Electronic/Dance
4946,2pt2jPQ02BF2noGQz3v9DC,Matador (feat. Marano),Marnik,51,0.5670000000000001,0.981,6,-3.112,0.205,0.132,0.618,0.0709,0.0952,127.919,4,Electronic/Dance
4947,7pKWM78pAsQ5QYHgYNHZxG,Oh My God,Shiba San,48,0.8190000000000001,0.8859999999999999,2,-7.484,0.0474,0.0313,0.904,0.0764,0.386,123.985,4,Electronic/Dance
4948,1ZzwvEblGtDuZJMqhpaKkK,This Is Eternity,Noisecontrollers,59,0.532,0.89,5,-7.175,0.0458,0.0033799999999999998,0.263,0.491,0.37200000000000005,149.983,4,Electronic/Dance
4949,11hPcEmpwrSfBPTK3BLJfJ,Mota-Mota,Markus Schulz,50,0.594,0.79,10,-8.356,0.0348,0.00121,0.889,0.371,0.16399999999999998,125.994,4,Electronic/Dance
4950,64JJhLaMse4NPag7BFtwyU,Traveller (Kususa & QueTornik Official Remix),Black Coffee,27,0.675,0.9059999999999999,11,-9.166,0.0354,0.000263,0.848,0.14300000000000002,0.17800000000000002,122.01299999999999,4,Electronic/Dance
4951,7zQhFZF8htxG6P7w0tVy2L,Crush Mood,Lone,44,0.8059999999999999,0.6920000000000001,11,-8.061,0.0469,0.000396,0.884,0.506,0.231,124.03399999999999,4,Electronic/Dance
4952,4dQ9p8i7PZcjBgcDW7cMJA,Got The Love,Don Diablo,53,0.654,0.8909999999999999,4,-3.096,0.0792,0.0314,1e-05,0.262,0.253,126.016,4,Electronic/Dance
4953,0xirs4hvpPBhmuqc4eGQHM,Focus,Egzod,46,0.507,0.932,6,-5.005,0.113,0.0167,0.00122,0.336,0.479,153.889,4,Electronic/Dance
4954,5OJUNQA7dkLeVmfIBXqOfr,Lost In Venus,Oceanvs Orientalis,44,0.91,0.435,9,-13.129000000000001,0.23399999999999999,0.65,0.779,0.0572,0.17600000000000002,100.006,4,Electronic/Dance
4955,66MrwENuBlVccH7t848vjD,Journey - Radio Mix,BUNT.,57,0.502,0.43700000000000006,0,-17.997,0.0482,0.318,0.106,0.0916,0.397,123.913,4,Electronic/Dance
4956,2pu9lRpoUImtsekm8S1ip4,Liberate,Eric Prydz,42,0.573,0.907,5,-4.284,0.0444,0.00109,0.8340000000000001,0.682,0.6509999999999999,127.007,4,Electronic/Dance
4957,66VhIZrPoqEIY8ixzy36yA,End Of Discussion - Original Mix,Joey Daniel,27,0.813,0.897,7,-11.424000000000001,0.0489,0.009770000000000001,0.9640000000000001,0.0884,0.927,123.0,4,Electronic/Dance
4958,0yCPqtxVFMTQ06bZdwRII9,Captain Ratchet - Album Edit,DJ E-Clyps,30,0.985,0.741,11,-10.191,0.129,0.0008550000000000001,0.863,0.11,0.309,119.969,4,Electronic/Dance
4959,5RHCwiKeYKUldBDPw6VukL,LOST,VASSY,15,0.69,0.86,7,-3.14,0.0746,0.0332,0.00231,0.0944,0.38799999999999996,128.0,4,Electronic/Dance
4960,49gQB5pnFmLYDHX4Eq088N,Light Cascading,Keeno,39,0.513,0.8079999999999999,4,-6.276,0.0427,0.064,0.16899999999999998,0.0931,0.239,174.002,4,Electronic/Dance
4961,1oqniN5rzgvhAWoq4HgY2W,Nothing Better,Chris Lake,61,0.6990000000000001,0.9359999999999999,7,-5.601,0.125,0.0194,0.00043099999999999996,0.0506,0.369,125.946,4,Electronic/Dance
4962,4KRkanYEoxAEBY5HDtYGU6,The Little Things (feat. Angela McCluskey) - Kasbo Remix,Big Gigantic,60,0.49,0.58,10,-5.6770000000000005,0.0427,0.215,2e-06,0.0954,0.207,85.133,4,Electronic/Dance
4963,7iSpBlRNhY6Nw6HgY6A7Qj,Raise Your Hands Up,Sander van Doorn,48,0.716,0.983,7,-3.4330000000000003,0.053,0.0008060000000000001,0.794,0.214,0.738,126.009,4,Electronic/Dance
4964,07BCFbk1oCwf80lemfyzK6,Overdrive,Calvin Harris,54,0.631,0.945,0,-3.674,0.04,0.0287,0.9129999999999999,0.9670000000000001,0.406,127.98299999999999,4,Electronic/Dance
4965,2lo24HwOLeBfCnZIZXS3dq,Harder - Harder Intro Edit,Tiësto,58,0.601,0.915,5,-3.713,0.303,0.0414,9e-06,0.158,0.308,128.004,4,Electronic/Dance
4966,4PMqy2vJjmv6ydGVqtCqPW,Here Once Again,Hardwell,57,0.502,0.991,5,-4.333,0.24,0.00554,0.000198,0.47,0.0797,150.029,4,Electronic/Dance
4967,48kF7W23OIcVBsNY5UesuQ,Drop That Low (When I Dip),Tujamo,71,0.579,0.8959999999999999,5,-4.132,0.373,0.00945,0.836,0.121,0.0911,125.67200000000001,4,Electronic/Dance
4968,0s7d7BaHTc39uzBG0YWYNy,Told Ya So,Grabbitz,47,0.564,0.8340000000000001,6,-4.6419999999999995,0.0756,0.007509999999999999,2.2e-05,0.139,0.239,100.031,4,Electronic/Dance
4969,6Th0ey7rQF8DAhS57J3SrL,Takeover - Radio Edit,Arston,42,0.491,0.99,11,-2.501,0.157,0.00148,0.324,0.10400000000000001,0.212,127.99,4,Electronic/Dance
4970,1SHecZbYVhuEvNKINGJOnc,Basic Instinct - Thomas Jack Remix,Thomas Jack,55,0.7490000000000001,0.639,2,-8.308,0.0351,0.196,0.8290000000000001,0.0953,0.0368,119.99600000000001,4,Electronic/Dance
4971,1MaXdTc3ThfletHE68R74O,Trap Life,Tomsize,55,0.623,0.8079999999999999,8,-4.055,0.0341,0.000585,0.000437,0.289,0.171,140.033,4,Electronic/Dance
4972,78uRoRRZYs0izIJoaH7Dop,Calling,Ukiyo,59,0.523,0.746,2,-7.321000000000001,0.43799999999999994,0.353,0.00047999999999999996,0.064,0.0718,91.95100000000001,4,Electronic/Dance
4973,6Fv4esxLdfuy34QXIqAwFS,Lily,Alpha 9,36,0.41,0.9590000000000001,6,-4.672,0.0451,0.33799999999999997,0.795,0.547,0.214,126.992,4,Electronic/Dance
4974,1EDpJKQEGfXcdlRlEeSD5Q,Castaway,LU2VYK,54,0.7709999999999999,0.721,0,-5.087,0.0351,0.0827,9.7e-05,0.0674,0.557,119.995,4,Electronic/Dance
4975,1gkRxAhyGKrv1pvCNBTJAw,Sleepless,deadmau5,46,0.434,0.6579999999999999,1,-7.233,0.045,0.0368,0.0447,0.0972,0.51,56.971000000000004,4,Electronic/Dance
4976,79wbjhSGlhFCkOfSXEITN8,Greed,Sofi Tukker,35,0.7070000000000001,0.5479999999999999,8,-7.1,0.0316,0.000146,0.903,0.107,0.61,130.007,4,Electronic/Dance
4977,7btpdiwTYS82CEYOWu4hHH,Varca,BLR,57,0.7859999999999999,0.809,4,-7.247000000000001,0.046,0.000472,0.77,0.247,0.0364,123.00200000000001,4,Electronic/Dance
